zip,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
03001,-0.06099206393522983,0.060458024100064706,0.240418058703101,0.06057963672332046,0.07003921400026258,0.07697925654898863,-0.00019986997169257892,0.02356524498878841,-0.19042688387176424,-0.10883938931787794,-0.10889931888395021,-0.127011346306243,-0.01590510047247705,-0.03642919991023413,0.006324587497254633,-0.06991847885059513,-0.051274815825735814,0.00041103470358463956,-0.08046673120570064,-0.1971860361337658,-0.6662951637702097,-0.26281670315506966,-0.3637041969911669,-0.5079324878416823,-0.5496265769638944,-0.4648660281570399,-0.6287716331723937,-0.5033878697643588,-0.46626107787647975,-0.4416371925755914,-0.5430907595959803,-0.427399350886122,-0.5016128221437517,-0.3132702946890094,-0.5037372454610302,-0.5145322252424652,-0.3178946229181002,-0.35026947371843464,-0.2772854741100669,-0.3104327748521829,-0.3160381176983128,-0.30274150133990896,-0.33183744690905104,-0.28694933078358015,-0.31381998191200583
03002,-0.12744741012709865,0.09441982465550261,0.12632903832468306,0.0653369719894934,0.11547789941851237,0.028132288497203006,-0.08264225401019384,0.11543575847799831,-0.2557207686518224,-0.00042134129902604567,-0.12016750356727793,0.04582963755686613,-0.15996455902959827,-0.2544423345976138,-0.15929433222328448,-0.15102570025637352,-0.14285056958200096,-0.09281367742701864,-0.12059647621366232,-0.19680600626301714,-0.2653325602588157,-0.404879036218121,-0.35464432930160306,-0.4601033136862368,-0.48920740355721365,-0.483112183412434,-0.534006932302596,-0.5471082089307201,-0.4362808817325753,-0.5158791064035763,-0.49871645354199706,-0.5764639202105947,-0.5228518590586677,-0.3793447496945751,-0.5626464731021621,-0.5800159106941306,-0.48880614662467514,-0.3352519369576596,-0.5039722835165302,-0.40738961903229437,-0.38301033342603374,-0.2168705926481636,-0.3022245047864691,-0.41471644229755955,-0.42571829012444906
03003,0.1414638463213701,0.08830982084700811,-0.11208564199681392,0.08287011072684436,-0.01377836119080127,0.0073841105721044915,-0.12693612354628794,0.0693275467435243,0.038001795674644484,0.04988592901138196,0.05895451050108144,-0.08305546524342317,-0.07236636225574719,-0.03283438404168141,-0.23872931279747672,-0.08158157951730782,-0.129376198720548,-0.2555921832082195,-0.2088510050332115,-0.16845357561040528,-0.1009491137944791,-0.44761286554374363,-0.4062016898315169,-0.37738165108850447,-0.3009968567392296,-0.4187898546031326,-0.47697862833089005,-0.6060413033016333,-0.3990594993451047,-0.41098330633663704,-0.4577175881137364,-0.3454769120326017,-0.541694852215824,-0.44858078928497785,-0.4308861225364587,-0.5170465097577339,-0.5170586425717133,-0.4305440124296464,-0.31332903120273836,-0.25462480454921976,-0.4385928343696899,-0.2973603398092795,-0.3282709324571523,-0.28004767026102767,-0.19054527305661234
03004,0.003978967262772269,0.018905028472303635,-0.033422557898072594,-0.0360869923355015,0.01255890032236516,-0.016289575814468327,0.025906105388493278,-0.04381876749133663,-0.004046697587689413,-0.27560770637797916,-0.031672224086289155,-0.1757384509955371,-0.08624834372313751,-0.07772368612134883,-0.08205516492881597,-0.25587094472028543,-0.14500421727209784,-0.3676389269679598,-0.19554825711283597,-0.29539910088647,-0.5317023000827695,-0.28523166490106683,-0.3342030637847066,-0.49642598602210436,-0.47939715676044325,-0.6138868662257936,-0.7345068814050928,-0.6180370698031776,-0.583328915757583,-0.5552936142915355,-0.567590829074186,-0.5905403844714715,-0.5620561268440921,-0.5565403707614975,-0.5539357160216448,-0.48931757237353724,-0.5304410666789366,-0.4782346111191176,-0.5460637892577902,-0.5310454719527627,-0.4507243671228898,-0.38941940207812714,-0.4150987073592194,-0.44285335101047996,-0.3100283837791605
03005,0.0462407898819388,0.08200417360039701,-0.08625285637801877,-0.019255551510245612,0.07151187056641607,0.022702672328381336,0.012935173171376942,-0.01575460525289918,-0.1630727413206251,-0.05991957667726845,-0.21867769792488706,-0.061202031820579456,-0.14032610232868958,-0.21253183636623824,-0.12602635975424317,-0.09024456550022954,-0.2610016390590735,-0.3043125988090889,-0.30692078848165255,-0.3532217305347965,-0.48357908371185776,-0.3990384269822255,-0.4384047192743684,-0.5185222505540968,-0.5410482641731271,-0.6043310250224059,-0.6219101941535028,-0.5779285713330619,-0.5021471076142763,-0.5497669463215061,-0.7178519389184866,-0.554503134141078,-0.6199361509367278,-0.589475464301514,-0.6052573026796335,-0.6077170888230633,-0.5731524306442758,-0.5652700530183715,-0.5856800978089653,-0.7112994804952142,-0.5018642072410747,-0.4595971065875525,-0.37068195672138127,-0.5216814979609308,-0.42100060303448483
03006,0.053641473092804495,0.03541724143391786,0.07244305375130433,0.0008021636115679888,0.23863118218186546,-0.10985732475151914,-0.031204536376254702,0.006865043119839903,-0.020357909030073562,-0.29051685367605207,-0.11881636866304915,-0.10925327671812912,-0.12598401320292463,-0.07282130564270939,-0.052695589587912095,-0.12311223834704584,-0.2796198437045677,-0.2479357599968455,-0.2708256537755044,-0.3205673048809864,-0.46216304770601946,-0.46004756335342445,-0.4236808567450753,-0.6264818373996104,-0.6454507233449249,-0.7870924927938991,-0.4897115069156165,-0.7788765802592506,-0.7184388394918663,-0.7053372747362283,-0.592469527246655,-0.8273416311442847,-0.6467675301892307,-0.6379288282584015,-0.5964652114833162,-0.5661082010385449,-0.7150997849920229,-0.5327752813729609,-0.7612943378703901,-0.614633847158855,-0.6046942101463814,-0.5950112365386264,-0.5854901477968993,-0.6054425954167022,-0.5578686218458748
03007,-0.12859135019010626,-0.06259828019502764,0.04884873443014351,0.0013719485178556256,-0.01548888860666515,0.06635247033481007,-0.13664353386452166,-0.06522506744630313,-0.0972796746612661,-0.005379613227468605,-0.24506169719631948,-0.29498379630416915,-0.25364882591585747,-0.11457373442385692,-0.32838658933214904,-0.16997787034772655,-0.20758611008649874,-0.316452396348972,-0.3065758363005746,-0.5257490952412942,-0.5110354512935101,-0.6342247877760843,-0.5948614400567354,-0.5910157724206084,-0.7187222011337145,-0.641670780491949,-0.7274876577084265,-0.7633255235125821,-0.7653560669164478,-0.7651363830673427,-0.6885206827600088,-0.6450546703735569,-0.7429300701101622,-0.6808615571084663,-0.7985706725055897,-0.6065587852930463,-0.7766543453574773,-0.5545243062872498,-0.7945218193728705,-0.7702961030387605,-0.5369020960762078,-0.7623138869044757,-0.6680069066280504,-0.7561287610010198,-0.7976248125661374
03008,0.13314021780572077,-0.06284449077556196,0.10390870633715044,0.133731624547261,-0.04418059073687698,-0.14751144540811295,-0.11130546785811314,-0.18639378898176806,-0.109424986679104,-0.16205301303019154,-0.11961905152748233,-0.14008990054715928,-0.0739586445826734,-0.10714371519415025,-0.20214398298616887,-0.2553927303058149,-0.18914408733691745,-0.16705468376002583,-0.26027874866587825,-0.21568684633326998,-0.27474906828483847,-0.2562113875381835,-0.49798987631083486,-0.6350632578502886,-0.5962695793068763,-0.6248820420851151,-0.5402991635386528,-0.6053217202157126,-0.33762348323683433,-0.576039675812531,-0.5170928423776362,-0.7352278613467215,-0.8352085526391819,-0.6010640264161885,-0.6580136358043989,-0.4206953477667065,-0.5960644454283868,-0.617248451958718,-0.6520141795376954,-0.5017705461826087,-0.4617326190732331,-0.5478138996086491,-0.5057599468470438,-0.5003128805648513,-0.6185145883350389
03009,-0.0032735244588702767,0.0688764786575176,-0.003055096213633514,-0.07439813170866998,0.02134801875690975,0.09890543807465012,0.07106407441354029,-0.04466755998393096,-0.16411747148926806,-0.31762898477952584,-0.2730981844557234,-0.11895710888060601,-0.21026836363463586,-0.11134262499099182,-0.18073499368023646,-0.2931592764537668,-0.31868730852260196,-0.2285857262875684,-0.3471848070353002,-0.26423358732240687,-0.4440961742939174,-0.37073731555678024,-0.4842388053913239,-0.5205972194042758,-0.6280123347423797,-0.684525242913114,-0.821853357714781,-0.6329787237276434,-0.5536144748684954,-0.7013341839102623,-0.7849413663105327,-0.7117878240842723,-0.7137164741052205,-0.7010089890928537,-0.761093142818583,-0.657736607612738,-0.7215609138839242,-0.6283161155064352,-0.6232075408008537,-0.6007375738041215,-0.6534540196093027,-0.4566621034445598,-0.5806054074370296,-0.8034931627274596,-0.6127133152719458
03010,-0.07526693683968576,-0.010862872570256685,0.1070396511709614,-0.02072638663622661,-0.012696761790548369,0.11084194652366196,-0.1260569488021465,-0.0974711409560907,-0.11887660570885518,-0.174377556579088,-0.22611801782852978,-0.2604156457955744,-0.07278402196593356,-0.10684881129221414,-0.1890365163024347,-0.14056275328796936,-0.2819857577717046,-0.25748476482157245,-0.15870242418035915,-0.4223489578279226,-0.6183522622853821,-0.40656106426396066,-0.47129316991169434,-0.7382980162667401,-0.7018819114780956,-0.777327067300136,-0.6730336366721558,-0.7723052979648173,-0.7346568239585786,-0.6961378519392184,-0.8877222481408364,-0.800765007537551,-0.7964927108711944,-0.6463773071062464,-0.5941425837076497,-0.7622245302052947,-0.7258398588286432,-0.7178921791748837,-0.6406797134761488,-0.823277389827593,-0.6663960310633396,-0.7824097269570397,-0.6417691117136229,-0.6416849776249015,-0.6613306655056261
03011,-0.09920661185418297,0.1401894512892967,0.11365543770834532,0.02235788036815694,0.03853523137463544,-0.07013536911626905,-0.011251099257038225,-0.0486305263031473,-0.2911069292249747,0.02829416005880292,-0.2217105428681102,-0.11427982772562878,-0.27797075004738486,-0.29822462598597466,-0.3091466172017467,-0.2897871855760862,-0.2559035866985713,-0.34135477913764667,-0.432318333587655,-0.3614825618215259,-0.6053075868812778,-0.6418651620935264,-0.6459584126695883,-0.6995308468046917,-0.8874832274730446,-0.7548347883081953,-0.7534054720275666,-0.7706212946382047,-0.8034595677030625,-0.8776308382564401,-0.8353309599701232,-0.7101346441145902,-0.7495875141317947,-0.8390971151895277,-0.8974918868383176,-0.8963089576456928,-0.9812999582493107,-0.8623358251725606,-0.8457742445475523,-0.7570644035594319,-0.8365372810129231,-0.619605990571265,-0.6060278424461908,-0.6468012534511802,-0.7181600481574342
03012,0.054453478498716276,-0.03135058915024101,0.14347690117742207,-0.028570060752732183,0.0004351232725641682,0.09128275432420126,0.07955744605980099,-0.06051529443969344,-0.14593413135773758,-0.3129227776115376,-0.04733642514849343,-0.1677895686289028,-0.2791542602139633,-0.10485983696532951,-0.2105441171381448,-0.2405958562736772,-0.3286452802037758,-0.30059335879203425,-0.34544164902670366,-0.3233180566462634,-0.40908618038771444,-0.46791619143756547,-0.558569501583274,-0.5718558060035268,-0.7899595357732129,-0.8290392722953814,-0.6509559741319076,-0.7101158814381722,-0.798375932211,-0.6613723595094739,-0.807477677864842,-0.7455020445047192,-0.8492219812042087,-0.7307478228327835,-0.7305022680922344,-0.7643076042690828,-0.6105485210308664,-0.6746011995892164,-0.6435817668213337,-0.68768353851843,-0.7592518868008877,-0.7152367834681282,-0.6024871313604597,-0.6497070066626892,-0.5668848535384139
03013,0.04947959218817984,-0.01621316590110826,0.13869174452788255,0.09079577947808949,-0.10829066984332822,0.04971852059493555,-0.00559318702491687,-0.07004098652099312,-0.04750220340146445,-0.12456042281959655,-0.13334831276935633,-0.25992982249735547,-0.1438593665811871,-0.1568936984695058,-0.23725078429391266,-0.2319405615752343,-0.4115037209110123,-0.25791847384560024,-0.3560725992251576,-0.37331533285927254,-0.4915735328822322,-0.5085090406922294,-0.43157996604480986,-0.6209964043991162,-0.7803901720034147,-0.7796954918323392,-0.7751916545322404,-0.7731551430052274,-0.66643092458418,-0.8357425933564779,-0.6245442975574689,-0.9053545684642832,-0.7839492684213815,-0.8170843955775208,-0.7045300627488905,-0.7853919645977063,-0.7867608261163432,-0.7373068121106026,-0.7274579974279658,-0.8107456572371082,-0.658822763537164,-0.8040818378730437,-0.5318767873927455,-0.691136485918916,-0.5861820260720939
03014,-0.027061948439886414,-0.012966656346368476,0.09701452295227714,-0.12010931836418032,-0.15537739737360504,0.036867866052892946,-0.15817376769843577,0.0816235195893176,-0.04779015533416372,0.05900236159267584,-0.1267751227595127,-0.08725713122767774,-0.1786810344967661,-0.18262157813921348,-0.2948767028042847,-0.27298678651470615,-0.2413832986605503,-0.2221762554120388,-0.39567743968131547,-0.2385416310034148,-0.4416017380285686,-0.612519308682568,-0.5496368487201044,-0.668803558727821,-0.6994346672899656,-0.7919084179312816,-0.6459211678693557,-0.8255545934543274,-0.7631241480055068,-0.7193755576282505,-0.6763231334650327,-0.6963224190110947,-0.7838204758178416,-0.5484278167106624,-0.49014871589221437,-0.6857131323580565,-0.6490991332036729,-0.6282862133467059,-0.651229097111609,-0.46685089021393417,-0.5047651928348156,-0.4310917736598634,-0.5483039818379825,-0.536956456847091,-0.365360360544169
03015,0.031950414882615255,-0.09562560728369801,0.05038866162627152,-0.011289542500320451,-0.07888942926521744,-0.018281398837068863,0.004496352716651232,-0.11771488185798781,-0.15337632317746544,-0.154810013447505,-0.019934379208976435,-0.2181324155647486,-0.26446757140329463,-0.26652677013989645,-0.15201826483997694,-0.024516711199688235,-0.11653084395867974,-0.18765425209803457,-0.22880954491061464,-0.3222371474588484,-0.28663090986850187,-0.474009527046206,-0.4176219967578645,-0.6190371883593966,-0.6004540614689288,-0.6542238458453327,-0.6520937644416622,-0.5953243490551168,-0.7711235662642958,-0.6712305724986326,-0.4906221430603707,-0.679519136934585,-0.657810283347826,-0.5925591640737307,-0.6214501907635771,-0.7106668308590685,-0.4863713932581578,-0.5500185446381701,-0.5381751724593176,-0.5809630904926568,-0.4740212926653472,-0.3428334834545951,-0.4575402329355221,-0.5450927351058138,-0.4287690771244339
03016,0.036601774344700036,0.053428878328765646,0.07237851923672159,0.023668599683237125,0.03203332894510326,-0.007735392796057297,-0.17420043703794288,-0.020766740482450537,0.10917242220247843,-0.046004565775958135,-0.12547338589504686,-0.062190382320288506,0.01854752606782814,-0.09944189907013995,-0.04651358591385303,-0.12779719232998935,-0.20034478232818778,-0.32885619823941614,-0.3505250279675906,-0.27355950169638515,-0.216234897141604,-0.3965056827291636,-0.630375408512273,-0.6103080448755732,-0.7941004679981059,-0.7107524597482079,-0.710105505914188,-0.6384981434726629,-0.7224655582505022,-0.6933148815358823,-0.49071950199817604,-0.6490505873576371,-0.5260967314304146,-0.6003484431496435,-0.6574773131889506,-0.4903711314544796,-0.557248304415435,-0.549031362982433,-0.5179263586196482,-0.5021713986637912,-0.506321424245787,-0.572259342671773,-0.40145559497383365,-0.29590032032141866,-0.3574619362236093
0310x,-0.03252656085213779,0.058036330166981925,0.10525052579695149,0.12738174705189517,0.04056089046937428,0.061014116354110956,0.005782261547857156,0.12296175917306729,-0.2173186076823575,0.015611883203537513,-0.052743809178129444,0.03472552762271007,-0.09631292863994545,-0.21822509165073997,0.0574842983745457,-0.1385583021089159,-0.08268349810660522,-0.15155830567938056,-0.20220701401791802,-0.19767741026512875,-0.2039695527377903,-0.28765752592753746,-0.3841669499792785,-0.2509272278445664,-0.43130303184644775,-0.37519793923810263,-0.3546172268712284,-0.45424425489481046,-0.41446373421233285,-0.37957442184454404,-0.3182708914681187,-0.42553448676263617,-0.2772535382891964,-0.35232382762652015,-0.2954600467689202,-0.35382336557831084,-0.31752469850646636,-0.367834449073015,-0.37543163538817226,-0.34621141859605675,-0.34238020562561544,-0.11873132464317313,-0.42653288622062124,-0.4095626802069924,-0.3176290337489364
03110,-0.0998292850044585,-0.02177867818739972,0.1314885633115303,-0.05907588701688875,-0.024408952105048235,-0.06997181044024621,0.05272486624155476,-0.033858594353896536,-0.03887737442686126,-0.08573977990925956,-0.12746547734659655,-0.1420307447746725,-0.1774153198644046,-0.07702535461656232,-0.06694636514813321,-0.07732115434311704,-0.06381742529002252,-0.13065296292475054,-0.17169852734371394,-0.18855534060573848,-0.43642681062759126,-0.3691579759557005,-0.5710219284586191,-0.32843484423283276,-0.5754025958706618,-0.39162544294007595,-0.4565936048704979,-0.5460085752950694,-0.6303411485594788,-0.6185628507918487,-0.47643593474116164,-0.5277218698575457,-0.681725681272252,-0.49563111887082334,-0.33093070960241844,-0.3942874653183631,-0.5164188404606715,-0.47819864887870867,-0.46989448110477655,-0.5811502545230285,-0.5185308670306742,-0.45553033173104845,-0.40496196666980133,-0.46042649040214917,-0.5024624467064754
0311x,0.027602344858806704,-0.035880218219700624,-0.08438724328621694,-0.05118741412744171,-0.023114808610376687,0.12376614641453454,0.02221277493088177,0.0684910423443115,-0.2326981389816312,-0.11573908785026832,-0.1660547634451438,-0.14418114707329954,-0.03881033052474778,-0.20643636066069973,-0.2009029280410018,-0.054315316681100456,-0.33228893454000696,-0.23418201725261417,-0.1744923923947585,-0.22386661056001586,-0.44864949705249924,-0.3690540929963443,-0.42469361601149025,-0.3837373066405456,-0.48843613685142523,-0.5717643602302993,-0.5981979056087464,-0.5358067426704556,-0.485683412701713,-0.5587762311533183,-0.4313101173645021,-0.6175889130780816,-0.6134939500884681,-0.6412312633266323,-0.5377053804113855,-0.5005378393550386,-0.43989278956931777,-0.39328201760286274,-0.4802780163309229,-0.44584017562874967,-0.3929343146698793,-0.5841752676759578,-0.40842683538623425,-0.33106919273950747,-0.39634195942554207
03130,0.018349114470267953,-0.0052745768447716584,-0.015086732304904663,0.17095685368682062,0.017394292678139647,0.16813693866492843,-0.014182986944123552,0.06740414613867676,-0.05715313773863146,-0.012011039109195806,0.009438554901961431,-0.020960859382884615,-0.008432739334954704,-0.1444329294181625,-0.08976567413078863,0.07879633548760048,-0.13965190451858803,-0.06933792169092994,-0.1265146540393169,-0.20481411005506356,-0.29407870943388653,-0.31339738281362095,-0.1446382156752381,-0.2925505023833307,-0.4667564826015265,-0.3697911601650691,-0.28815490473291394,-0.4340830263540283,-0.39380173899740145,-0.3996748518481358,-0.41363335376335975,-0.24608101072157956,-0.34511864112045787,-0.35007915227985265,-0.3483466305970967,-0.24892872510068878,-0.275463202841954,-0.23044815401166327,-0.23131909008534446,-0.27335523842142634,-0.2517231545930452,-0.3233939270885873,-0.2018433732627243,-0.036886486941958896,-0.24181043130800306
